,Fall Term,School,Ethnicity,Gender,NumStudentsAccepted,TotalStudentsAcceptedInTerm,ProbabilityOfAcceptance
4396,2007,OAKLAND TECHNICAL HIGH SCHOOL,Hispanic/ Latino,Female,6,864,0.694444444444
4397,2007,OAKLAND TECHNICAL HIGH SCHOOL,Hispanic/ Latino,All,7,864,0.810185185185
4398,2007,OAKLAND TECHNICAL HIGH SCHOOL,Hispanic/ Latino,Female,29,864,3.35648148148
4399,2007,OAKLAND TECHNICAL HIGH SCHOOL,Hispanic/ Latino,All,52,864,6.01851851852
4400,2007,OAKLAND TECHNICAL HIGH SCHOOL,All,Male,42,864,4.86111111111
4401,2007,OAKLAND TECHNICAL HIGH SCHOOL,All,Female,48,864,5.55555555556
4402,2007,OAKLAND TECHNICAL HIGH SCHOOL,All,Female,22,864,2.5462962963
4403,2007,OAKLAND TECHNICAL HIGH SCHOOL,All,Male,31,864,3.58796296296
4404,2007,OAKLAND TECHNICAL HIGH SCHOOL,All,Male,14,864,1.62037037037
4405,2007,OAKLAND TECHNICAL HIGH SCHOOL,All,Female,12,864,1.38888888889
4406,2007,OAKLAND TECHNICAL HIGH SCHOOL,All,Male,18,864,2.08333333333
4407,2007,OAKLAND TECHNICAL HIGH SCHOOL,All,Female,21,864,2.43055555556
4408,2007,OAKLAND TECHNICAL HIGH SCHOOL,All,Female,13,864,1.50462962963
4409,2007,OAKLAND TECHNICAL HIGH SCHOOL,All,All,18,864,2.08333333333
4410,2007,OAKLAND TECHNICAL HIGH SCHOOL,All,Male,32,864,3.7037037037
4411,2007,OAKLAND TECHNICAL HIGH SCHOOL,All,Female,35,864,4.05092592593
4412,2007,OAKLAND TECHNICAL HIGH SCHOOL,All,All,58,864,6.71296296296
4413,2007,OAKLAND TECHNICAL HIGH SCHOOL,Domestic Unknown,Male,38,864,4.39814814815
4414,2007,OAKLAND TECHNICAL HIGH SCHOOL,Domestic Unknown,Female,44,864,5.09259259259
4415,2007,OAKLAND TECHNICAL HIGH SCHOOL,Domestic Unknown,All,77,864,8.91203703704
4416,2007,OAKLAND TECHNICAL HIGH SCHOOL,Domestic Unknown,Male,13,864,1.50462962963
4417,2007,OAKLAND TECHNICAL HIGH SCHOOL,Domestic Unknown,Female,18,864,2.08333333333
4418,2007,OAKLAND TECHNICAL HIGH SCHOOL,Domestic Unknown,All,26,864,3.00925925926
4419,2007,OAKLAND TECHNICAL HIGH SCHOOL,Domestic Unknown,Male,27,864,3.125
4420,2007,OAKLAND TECHNICAL HIGH SCHOOL,Domestic Unknown,Female,34,864,3.93518518519
4421,2007,OAKLAND TECHNICAL HIGH SCHOOL,Domestic Unknown,All,56,864,6.48148148148
4422,2007,OAKLAND TECHNICAL HIGH SCHOOL,Domestic Unknown,Male,10,864,1.15740740741
4423,2007,OAKLAND TECHNICAL HIGH SCHOOL,Domestic Unknown,Female,12,864,1.38888888889
4424,2007,OAKLAND TECHNICAL HIGH SCHOOL,Domestic Unknown,All,17,864,1.96759259259
4425,2007,OAKLAND TECHNICAL HIGH SCHOOL,Domestic Unknown,Female,8,864,0.925925925926
4426,2007,OAKLAND TECHNICAL HIGH SCHOOL,Domestic Unknown,All,9,864,1.04166666667
4427,2007,OAKLAND TECHNICAL HIGH SCHOOL,Domestic Unknown,Male,14,864,1.62037037037
4428,2007,OAKLAND TECHNICAL HIGH SCHOOL,Domestic Unknown,Female,17,864,1.96759259259
4429,2007,OAKLAND TECHNICAL HIGH SCHOOL,Domestic Unknown,Female,9,864,1.04166666667
4430,2007,OAKLAND TECHNICAL HIGH SCHOOL,Domestic Unknown,All,14,864,1.62037037037
4431,2007,OAKLAND TECHNICAL HIGH SCHOOL,Domestic Unknown,Male,28,864,3.24074074074
4432,2007,OAKLAND TECHNICAL HIGH SCHOOL,Domestic Unknown,Female,31,864,3.58796296296
4433,2007,OAKLAND TECHNICAL HIGH SCHOOL,White,Male,41,864,4.74537037037
4434,2007,OAKLAND TECHNICAL HIGH SCHOOL,White,Female,47,864,5.43981481481
4435,2007,OAKLAND TECHNICAL HIGH SCHOOL,White,All,80,864,9.25925925926
4436,2007,OAKLAND TECHNICAL HIGH SCHOOL,White,Male,16,864,1.85185185185
4437,2007,OAKLAND TECHNICAL HIGH SCHOOL,White,Female,21,864,2.43055555556
4438,2007,OAKLAND TECHNICAL HIGH SCHOOL,White,All,29,864,3.35648148148
4439,2007,OAKLAND TECHNICAL HIGH SCHOOL,White,Male,30,864,3.47222222222
4440,2007,OAKLAND TECHNICAL HIGH SCHOOL,White,Female,37,864,4.28240740741
4441,2007,OAKLAND TECHNICAL HIGH SCHOOL,White,All,20,864,2.31481481481
4442,2007,OAKLAND TECHNICAL HIGH SCHOOL,White,Male,17,864,1.96759259259
4443,2007,OAKLAND TECHNICAL HIGH SCHOOL,White,Female,20,864,2.31481481481
4444,2007,OAKLAND TECHNICAL HIGH SCHOOL,White,Female,12,864,1.38888888889
4445,2007,OAKLAND TECHNICAL HIGH SCHOOL,White,All,17,864,1.96759259259
4446,2007,OAKLAND TECHNICAL HIGH SCHOOL,White,Male,31,864,3.58796296296
4447,2007,OAKLAND TECHNICAL HIGH SCHOOL,White,Female,34,864,3.93518518519
4448,2007,OAKLAND TECHNICAL HIGH SCHOOL,Asian,All,98,864,11.3425925926
4449,2007,OAKLAND TECHNICAL HIGH SCHOOL,Asian,All,47,864,5.43981481481
4450,2007,OAKLAND TECHNICAL HIGH SCHOOL,Asian,Male,48,864,5.55555555556
4451,2007,OAKLAND TECHNICAL HIGH SCHOOL,Asian,Female,55,864,6.36574074074
4452,2007,OAKLAND TECHNICAL HIGH SCHOOL,Asian,All,77,864,8.91203703704
4453,2007,OAKLAND TECHNICAL HIGH SCHOOL,Asian,Male,31,864,3.58796296296
4454,2007,OAKLAND TECHNICAL HIGH SCHOOL,Asian,All,38,864,4.39814814815
4455,2007,OAKLAND TECHNICAL HIGH SCHOOL,Asian,All,30,864,3.47222222222
4456,2007,OAKLAND TECHNICAL HIGH SCHOOL,Asian,Female,30,864,3.47222222222
4457,2007,OAKLAND TECHNICAL HIGH SCHOOL,Asian,All,35,864,4.05092592593
4458,2007,OAKLAND TECHNICAL HIGH SCHOOL,Asian,Male,49,864,5.6712962963
4459,2007,OAKLAND TECHNICAL HIGH SCHOOL,Asian,Female,52,864,6.01851851852
4460,2007,OAKLAND TECHNICAL HIGH SCHOOL,African American,Male,37,864,4.28240740741
4461,2007,OAKLAND TECHNICAL HIGH SCHOOL,African American,Female,43,864,4.97685185185
4462,2007,OAKLAND TECHNICAL HIGH SCHOOL,African American,All,76,864,8.7962962963
4463,2007,OAKLAND TECHNICAL HIGH SCHOOL,African American,Female,17,864,1.96759259259
4464,2007,OAKLAND TECHNICAL HIGH SCHOOL,African American,All,25,864,2.89351851852
4465,2007,OAKLAND TECHNICAL HIGH SCHOOL,African American,All,55,864,6.36574074074
4466,2007,OAKLAND TECHNICAL HIGH SCHOOL,African American,Male,9,864,1.04166666667
4467,2007,OAKLAND TECHNICAL HIGH SCHOOL,African American,All,8,864,0.925925925926
4468,2007,OAKLAND TECHNICAL HIGH SCHOOL,African American,Male,13,864,1.50462962963
4469,2007,OAKLAND TECHNICAL HIGH SCHOOL,African American,Female,8,864,0.925925925926
4470,2007,OAKLAND TECHNICAL HIGH SCHOOL,African American,All,13,864,1.50462962963
4471,2007,OAKLAND TECHNICAL HIGH SCHOOL,African American,Male,27,864,3.125
4472,2007,OAKLAND TECHNICAL HIGH SCHOOL,African American,Female,30,864,3.47222222222
4473,2007,OAKLAND TECHNICAL HIGH SCHOOL,African American,All,53,864,6.13425925926
4474,2007,OAKLAND TECHNICAL HIGH SCHOOL,All,Male,82,864,9.49074074074
4475,2007,OAKLAND TECHNICAL HIGH SCHOOL,All,Female,88,864,10.1851851852
4476,2007,OAKLAND TECHNICAL HIGH SCHOOL,All,Male,57,864,6.59722222222
4477,2007,OAKLAND TECHNICAL HIGH SCHOOL,All,Female,62,864,7.17592592593
4478,2007,OAKLAND TECHNICAL HIGH SCHOOL,All,Male,71,864,8.21759259259
4479,2007,OAKLAND TECHNICAL HIGH SCHOOL,All,Female,78,864,9.02777777778
4480,2007,OAKLAND TECHNICAL HIGH SCHOOL,All,Female,56,864,6.48148148148
4481,2007,OAKLAND TECHNICAL HIGH SCHOOL,All,Female,52,864,6.01851851852
4482,2007,OAKLAND TECHNICAL HIGH SCHOOL,All,Male,58,864,6.71296296296
4483,2007,OAKLAND TECHNICAL HIGH SCHOOL,All,Female,61,864,7.06018518519
4484,2007,OAKLAND TECHNICAL HIGH SCHOOL,All,Female,53,864,6.13425925926
4485,2007,OAKLAND TECHNICAL HIGH SCHOOL,All,Male,72,864,8.33333333333
4486,2007,OAKLAND TECHNICAL HIGH SCHOOL,All,All,98,864,11.3425925926
4487,2006,EAST OAKLAND SCH OF THE ARTS,All,Female,7,699,1.00143061516
4488,2006,EAST OAKLAND SCH OF THE ARTS,All,All,8,699,1.14449213162
4489,2006,OAKLAND HIGH SCHOOL,Domestic Unknown,Male,32,699,4.57796852647
4490,2006,OAKLAND HIGH SCHOOL,Domestic Unknown,Female,63,699,9.01287553648
4491,2006,OAKLAND HIGH SCHOOL,Domestic Unknown,All,92,699,13.1616595136
4492,2006,OAKLAND HIGH SCHOOL,Domestic Unknown,Female,18,699,2.57510729614
4493,2006,OAKLAND HIGH SCHOOL,Domestic Unknown,All,20,699,2.86123032904
4494,2006,OAKLAND HIGH SCHOOL,Domestic Unknown,Male,28,699,4.00572246066
4495,2006,OAKLAND HIGH SCHOOL,Domestic Unknown,Female,50,699,7.1530758226
4496,2006,OAKLAND HIGH SCHOOL,Domestic Unknown,All,75,699,10.7296137339
4497,2006,OAKLAND HIGH SCHOOL,Domestic Unknown,Female,11,699,1.57367668097
4498,2006,OAKLAND HIGH SCHOOL,Domestic Unknown,All,12,699,1.71673819742
4499,2006,OAKLAND HIGH SCHOOL,Domestic Unknown,Female,9,699,1.28755364807
4500,2006,OAKLAND HIGH SCHOOL,Domestic Unknown,All,10,699,1.43061516452
4501,2006,OAKLAND HIGH SCHOOL,Domestic Unknown,Male,7,699,1.00143061516
4502,2006,OAKLAND HIGH SCHOOL,Domestic Unknown,Female,14,699,2.00286123033
4503,2006,OAKLAND HIGH SCHOOL,Domestic Unknown,All,18,699,2.57510729614
4504,2006,OAKLAND HIGH SCHOOL,Domestic Unknown,Female,15,699,2.14592274678
4505,2006,OAKLAND HIGH SCHOOL,Domestic Unknown,All,17,699,2.43204577969
4506,2006,OAKLAND HIGH SCHOOL,Domestic Unknown,Female,16,699,2.28898426323
4507,2006,OAKLAND HIGH SCHOOL,Domestic Unknown,Male,12,699,1.71673819742
4508,2006,OAKLAND HIGH SCHOOL,Domestic Unknown,Female,25,699,3.5765379113
4509,2006,OAKLAND HIGH SCHOOL,Domestic Unknown,All,34,699,4.86409155937
4510,2006,OAKLAND HIGH SCHOOL,Asian,Male,104,699,14.878397711
4511,2006,OAKLAND HIGH SCHOOL,Asian,Female,135,699,19.313304721
4512,2006,OAKLAND HIGH SCHOOL,Asian,All,164,699,23.4620886981
4513,2006,OAKLAND HIGH SCHOOL,Asian,Female,90,699,12.8755364807
4514,2006,OAKLAND HIGH SCHOOL,Asian,All,92,699,13.1616595136
4515,2006,OAKLAND HIGH SCHOOL,Asian,Male,100,699,14.3061516452
4516,2006,OAKLAND HIGH SCHOOL,Asian,Female,122,699,17.4535050072
4517,2006,OAKLAND HIGH SCHOOL,Asian,All,147,699,21.0300429185
4518,2006,OAKLAND HIGH SCHOOL,Asian,Female,83,699,11.8741058655
4519,2006,OAKLAND HIGH SCHOOL,Asian,All,84,699,12.017167382
4520,2006,OAKLAND HIGH SCHOOL,Asian,Female,81,699,11.5879828326
4521,2006,OAKLAND HIGH SCHOOL,Asian,All,82,699,11.7310443491
4522,2006,OAKLAND HIGH SCHOOL,Asian,Male,79,699,11.3018597997
4523,2006,OAKLAND HIGH SCHOOL,Asian,Female,86,699,12.3032904149
4524,2006,OAKLAND HIGH SCHOOL,Asian,All,90,699,12.8755364807
4525,2006,OAKLAND HIGH SCHOOL,Asian,Female,87,699,12.4463519313
4526,2006,OAKLAND HIGH SCHOOL,Asian,All,89,699,12.7324749642
4527,2006,OAKLAND HIGH SCHOOL,Asian,Female,88,699,12.5894134478
4528,2006,OAKLAND HIGH SCHOOL,Asian,Male,84,699,12.017167382
4529,2006,OAKLAND HIGH SCHOOL,Asian,Female,97,699,13.8769670959
4530,2006,OAKLAND HIGH SCHOOL,Asian,All,106,699,15.1645207439
4531,2006,OAKLAND HIGH SCHOOL,African American,Male,37,699,5.29327610873
4532,2006,OAKLAND HIGH SCHOOL,African American,Female,68,699,9.72818311874
4533,2006,OAKLAND HIGH SCHOOL,African American,All,97,699,13.8769670959
4534,2006,OAKLAND HIGH SCHOOL,African American,Female,23,699,3.2904148784
4535,2006,OAKLAND HIGH SCHOOL,African American,All,25,699,3.5765379113
4536,2006,OAKLAND HIGH SCHOOL,African American,Male,33,699,4.72103004292
4537,2006,OAKLAND HIGH SCHOOL,African American,Female,55,699,7.86838340486
4538,2006,OAKLAND HIGH SCHOOL,African American,All,80,699,11.4449213162
4539,2006,OAKLAND HIGH SCHOOL,African American,Female,16,699,2.28898426323
4540,2006,OAKLAND HIGH SCHOOL,African American,All,17,699,2.43204577969
4541,2006,OAKLAND HIGH SCHOOL,African American,Female,14,699,2.00286123033
4542,2006,OAKLAND HIGH SCHOOL,African American,All,15,699,2.14592274678
4543,2006,OAKLAND HIGH SCHOOL,African American,Male,12,699,1.71673819742
4544,2006,OAKLAND HIGH SCHOOL,African American,Female,19,699,2.71816881259
4545,2006,OAKLAND HIGH SCHOOL,African American,All,23,699,3.2904148784
4546,2006,OAKLAND HIGH SCHOOL,African American,Female,20,699,2.86123032904
4547,2006,OAKLAND HIGH SCHOOL,African American,All,22,699,3.14735336195
4548,2006,OAKLAND HIGH SCHOOL,African American,Female,21,699,3.00429184549
4549,2006,OAKLAND HIGH SCHOOL,African American,Male,17,699,2.43204577969
4550,2006,OAKLAND HIGH SCHOOL,African American,Female,30,699,4.29184549356
4551,2006,OAKLAND HIGH SCHOOL,African American,All,39,699,5.57939914163
4552,2006,OAKLAND HIGH SCHOOL,All,Male,118,699,16.8812589413
4553,2006,OAKLAND HIGH SCHOOL,All,Female,149,699,21.3161659514
4554,2006,OAKLAND HIGH SCHOOL,All,All,178,699,25.4649499285
4555,2006,OAKLAND HIGH SCHOOL,All,Female,104,699,14.878397711
4556,2006,OAKLAND HIGH SCHOOL,All,All,106,699,15.1645207439
4557,2006,OAKLAND HIGH SCHOOL,All,Male,114,699,16.3090128755
4558,2006,OAKLAND HIGH SCHOOL,All,Female,136,699,19.4563662375
4559,2006,OAKLAND HIGH SCHOOL,All,All,161,699,23.0329041488
4560,2006,OAKLAND HIGH SCHOOL,All,Female,97,699,13.8769670959
4561,2006,OAKLAND HIGH SCHOOL,All,All,98,699,14.0200286123
4562,2006,OAKLAND HIGH SCHOOL,All,Female,95,699,13.5908440629
4563,2006,OAKLAND HIGH SCHOOL,All,All,96,699,13.7339055794
4564,2006,OAKLAND HIGH SCHOOL,All,Male,93,699,13.30472103
4565,2006,OAKLAND HIGH SCHOOL,All,Female,100,699,14.3061516452
4566,2006,OAKLAND HIGH SCHOOL,All,All,104,699,14.878397711
4567,2006,OAKLAND HIGH SCHOOL,All,Female,101,699,14.4492131617
4568,2006,OAKLAND HIGH SCHOOL,All,All,103,699,14.7353361946
4569,2006,OAKLAND HIGH SCHOOL,All,Female,102,699,14.5922746781
4570,2006,OAKLAND HIGH SCHOOL,All,Male,98,699,14.0200286123
4571,2006,OAKLAND HIGH SCHOOL,All,Female,111,699,15.8798283262
4572,2006,OAKLAND HIGH SCHOOL,All,All,120,699,17.1673819742
4573,2006,OAKLAND HIGH SCHOOL,Asian,Male,45,699,6.43776824034
4574,2006,OAKLAND HIGH SCHOOL,Asian,Female,76,699,10.8726752504
4575,2006,OAKLAND HIGH SCHOOL,Asian,All,105,699,15.0214592275
4576,2006,OAKLAND HIGH SCHOOL,Asian,Female,31,699,4.43490701001
4577,2006,OAKLAND HIGH SCHOOL,Asian,All,33,699,4.72103004292
4578,2006,OAKLAND HIGH SCHOOL,Asian,Male,41,699,5.86552217454
4579,2006,OAKLAND HIGH SCHOOL,Asian,Female,63,699,9.01287553648
4580,2006,OAKLAND HIGH SCHOOL,Asian,All,88,699,12.5894134478
4581,2006,OAKLAND HIGH SCHOOL,Asian,Female,24,699,3.43347639485
4582,2006,OAKLAND HIGH SCHOOL,Asian,All,25,699,3.5765379113
4583,2006,OAKLAND HIGH SCHOOL,Asian,Female,22,699,3.14735336195
4584,2006,OAKLAND HIGH SCHOOL,Asian,All,23,699,3.2904148784
4585,2006,OAKLAND HIGH SCHOOL,Asian,Male,20,699,2.86123032904
4586,2006,OAKLAND HIGH SCHOOL,Asian,Female,27,699,3.86266094421
4587,2006,OAKLAND HIGH SCHOOL,Asian,All,31,699,4.43490701001
4588,2006,OAKLAND HIGH SCHOOL,Asian,Female,28,699,4.00572246066
4589,2006,OAKLAND HIGH SCHOOL,Asian,All,30,699,4.29184549356
4590,2006,OAKLAND HIGH SCHOOL,Asian,Female,29,699,4.14878397711
4591,2006,OAKLAND HIGH SCHOOL,Asian,Male,25,699,3.5765379113
4592,2006,OAKLAND HIGH SCHOOL,Asian,Female,38,699,5.43633762518
4593,2006,OAKLAND HIGH SCHOOL,Asian,All,47,699,6.72389127325
4594,2006,OAKLAND HIGH SCHOOL,All,Male,46,699,6.5808297568
4595,2006,OAKLAND HIGH SCHOOL,All,Female,77,699,11.0157367668
4596,2006,OAKLAND HIGH SCHOOL,All,Female,32,699,4.57796852647
4597,2006,OAKLAND HIGH SCHOOL,All,All,34,699,4.86409155937
4598,2006,OAKLAND HIGH SCHOOL,All,Male,42,699,6.00858369099
4599,2006,OAKLAND HIGH SCHOOL,All,Female,64,699,9.15593705293
4600,2006,OAKLAND HIGH SCHOOL,All,All,89,699,12.7324749642
4601,2006,OAKLAND HIGH SCHOOL,All,Female,25,699,3.5765379113
4602,2006,OAKLAND HIGH SCHOOL,All,All,26,699,3.71959942775
4603,2006,OAKLAND HIGH SCHOOL,All,Female,23,699,3.2904148784
4604,2006,OAKLAND HIGH SCHOOL,All,All,24,699,3.43347639485
4605,2006,OAKLAND HIGH SCHOOL,All,Male,21,699,3.00429184549
4606,2006,OAKLAND HIGH SCHOOL,All,Female,28,699,4.00572246066
4607,2006,OAKLAND HIGH SCHOOL,All,All,32,699,4.57796852647
4608,2006,OAKLAND HIGH SCHOOL,All,Female,29,699,4.14878397711
4609,2006,OAKLAND HIGH SCHOOL,All,All,31,699,4.43490701001
4610,2006,OAKLAND HIGH SCHOOL,All,Female,30,699,4.29184549356
4611,2006,OAKLAND HIGH SCHOOL,All,Male,26,699,3.71959942775
4612,2006,OAKLAND HIGH SCHOOL,All,Female,39,699,5.57939914163
4613,2006,OAKLAND HIGH SCHOOL,All,All,48,699,6.8669527897
4614,2006,OAKLAND HIGH SCHOOL,Asian,Male,92,699,13.1616595136
4615,2006,OAKLAND HIGH SCHOOL,Asian,Female,123,699,17.5965665236
4616,2006,OAKLAND HIGH SCHOOL,Asian,All,152,699,21.7453505007
4617,2006,OAKLAND HIGH SCHOOL,Asian,Female,78,699,11.1587982833
4618,2006,OAKLAND HIGH SCHOOL,Asian,All,80,699,11.4449213162
4619,2006,OAKLAND HIGH SCHOOL,Asian,Male,88,699,12.5894134478
4620,2006,OAKLAND HIGH SCHOOL,Asian,Female,110,699,15.7367668097
4621,2006,OAKLAND HIGH SCHOOL,Asian,All,135,699,19.313304721
4622,2006,OAKLAND HIGH SCHOOL,Asian,Female,71,699,10.1573676681
4623,2006,OAKLAND HIGH SCHOOL,Asian,All,72,699,10.3004291845
4624,2006,OAKLAND HIGH SCHOOL,Asian,Female,69,699,9.87124463519
4625,2006,OAKLAND HIGH SCHOOL,Asian,All,70,699,10.0143061516
4626,2006,OAKLAND HIGH SCHOOL,Asian,Male,67,699,9.58512160229
4627,2006,OAKLAND HIGH SCHOOL,Asian,Female,74,699,10.5865522175
4628,2006,OAKLAND HIGH SCHOOL,Asian,All,78,699,11.1587982833
4629,2006,OAKLAND HIGH SCHOOL,Asian,Female,75,699,10.7296137339
4630,2006,OAKLAND HIGH SCHOOL,Asian,All,77,699,11.0157367668
4631,2006,OAKLAND HIGH SCHOOL,Asian,Male,72,699,10.3004291845
4632,2006,OAKLAND HIGH SCHOOL,Asian,Female,85,699,12.1602288984
4633,2006,OAKLAND HIGH SCHOOL,Asian,All,94,699,13.4477825465
4634,2006,OAKLAND HIGH SCHOOL,African American,Female,64,699,9.15593705293
4635,2006,OAKLAND HIGH SCHOOL,African American,All,93,699,13.30472103
4636,2006,OAKLAND HIGH SCHOOL,African American,All,21,699,3.00429184549
4637,2006,OAKLAND HIGH SCHOOL,African American,Male,29,699,4.14878397711
4638,2006,OAKLAND HIGH SCHOOL,African American,Female,51,699,7.29613733906
4639,2006,OAKLAND HIGH SCHOOL,African American,All,76,699,10.8726752504
4640,2006,OAKLAND HIGH SCHOOL,African American,Female,12,699,1.71673819742
4641,2006,OAKLAND HIGH SCHOOL,African American,All,13,699,1.85979971388
4642,2006,OAKLAND HIGH SCHOOL,African American,Female,10,699,1.43061516452
4643,2006,OAKLAND HIGH SCHOOL,African American,All,11,699,1.57367668097
4644,2006,OAKLAND HIGH SCHOOL,African American,Male,8,699,1.14449213162
4645,2006,OAKLAND HIGH SCHOOL,African American,Female,15,699,2.14592274678
4646,2006,OAKLAND HIGH SCHOOL,African American,All,19,699,2.71816881259
4647,2006,OAKLAND HIGH SCHOOL,African American,All,18,699,2.57510729614
4648,2006,OAKLAND HIGH SCHOOL,African American,Female,17,699,2.43204577969
4649,2006,OAKLAND HIGH SCHOOL,African American,Male,13,699,1.85979971388
4650,2006,OAKLAND HIGH SCHOOL,African American,Female,26,699,3.71959942775
4651,2006,OAKLAND HIGH SCHOOL,African American,All,35,699,5.00715307582
4652,2006,OAKLAND HIGH SCHOOL,All,Male,101,699,14.4492131617
4653,2006,OAKLAND HIGH SCHOOL,All,Female,132,699,18.8841201717
4654,2006,OAKLAND HIGH SCHOOL,All,Female,87,699,12.4463519313
4655,2006,OAKLAND HIGH SCHOOL,All,Male,97,699,13.8769670959
4656,2006,OAKLAND HIGH SCHOOL,All,Female,119,699,17.0243204578
4657,2006,OAKLAND HIGH SCHOOL,All,All,144,699,20.6008583691
4658,2006,OAKLAND HIGH SCHOOL,All,Female,80,699,11.4449213162
4659,2006,OAKLAND HIGH SCHOOL,All,All,81,699,11.5879828326
4660,2006,OAKLAND HIGH SCHOOL,All,Female,78,699,11.1587982833
4661,2006,OAKLAND HIGH SCHOOL,All,All,79,699,11.3018597997
4662,2006,OAKLAND HIGH SCHOOL,All,Male,76,699,10.8726752504
4663,2006,OAKLAND HIGH SCHOOL,All,Female,83,699,11.8741058655
4664,2006,OAKLAND HIGH SCHOOL,All,All,87,699,12.4463519313
4665,2006,OAKLAND HIGH SCHOOL,All,Female,84,699,12.017167382
4666,2006,OAKLAND HIGH SCHOOL,All,All,86,699,12.3032904149
4667,2006,OAKLAND HIGH SCHOOL,All,Female,85,699,12.1602288984
4668,2006,OAKLAND HIGH SCHOOL,All,Male,81,699,11.5879828326
4669,2006,OAKLAND HIGH SCHOOL,All,Female,94,699,13.4477825465
4670,2006,OAKLAND HIGH SCHOOL,Asian,Male,37,699,5.29327610873
4671,2006,OAKLAND HIGH SCHOOL,Asian,Female,68,699,9.72818311874
4672,2006,OAKLAND HIGH SCHOOL,Asian,All,97,699,13.8769670959
4673,2006,OAKLAND HIGH SCHOOL,Asian,Female,23,699,3.2904148784
4674,2006,OAKLAND HIGH SCHOOL,Asian,Male,33,699,4.72103004292
4675,2006,OAKLAND HIGH SCHOOL,Asian,Female,55,699,7.86838340486
4676,2006,OAKLAND HIGH SCHOOL,Asian,Female,16,699,2.28898426323
4677,2006,OAKLAND HIGH SCHOOL,Asian,All,17,699,2.43204577969
4678,2006,OAKLAND HIGH SCHOOL,Asian,Female,14,699,2.00286123033
4679,2006,OAKLAND HIGH SCHOOL,Asian,All,15,699,2.14592274678
4680,2006,OAKLAND HIGH SCHOOL,Asian,Male,12,699,1.71673819742
4681,2006,OAKLAND HIGH SCHOOL,Asian,Female,19,699,2.71816881259
4682,2006,OAKLAND HIGH SCHOOL,Asian,Female,20,699,2.86123032904
4683,2006,OAKLAND HIGH SCHOOL,Asian,All,22,699,3.14735336195
4684,2006,OAKLAND HIGH SCHOOL,Asian,Female,21,699,3.00429184549
4685,2006,OAKLAND HIGH SCHOOL,Asian,Male,17,699,2.43204577969
4686,2006,OAKLAND HIGH SCHOOL,Asian,Female,30,699,4.29184549356
4687,2006,OAKLAND HIGH SCHOOL,Asian,All,39,699,5.57939914163
4688,2006,OAKLAND HIGH SCHOOL,All,Male,38,699,5.43633762518
4689,2006,OAKLAND HIGH SCHOOL,All,Female,69,699,9.87124463519
4690,2006,OAKLAND HIGH SCHOOL,All,Female,24,699,3.43347639485
4691,2006,OAKLAND HIGH SCHOOL,All,Male,34,699,4.86409155937
4692,2006,OAKLAND HIGH SCHOOL,All,Female,56,699,8.01144492132
4693,2006,OAKLAND HIGH SCHOOL,All,Female,17,699,2.43204577969
4694,2006,OAKLAND HIGH SCHOOL,All,All,18,699,2.57510729614
4695,2006,OAKLAND HIGH SCHOOL,All,Female,15,699,2.14592274678
4696,2006,OAKLAND HIGH SCHOOL,All,All,16,699,2.28898426323
4697,2006,OAKLAND HIGH SCHOOL,All,Male,13,699,1.85979971388
4698,2006,OAKLAND HIGH SCHOOL,All,Female,20,699,2.86123032904
4699,2006,OAKLAND HIGH SCHOOL,All,Female,21,699,3.00429184549
4700,2006,OAKLAND HIGH SCHOOL,All,All,23,699,3.2904148784
4701,2006,OAKLAND HIGH SCHOOL,All,Female,22,699,3.14735336195
4702,2006,OAKLAND HIGH SCHOOL,All,Male,18,699,2.57510729614
4703,2006,OAKLAND HIGH SCHOOL,All,Female,31,699,4.43490701001
4704,2006,OAKLAND HIGH SCHOOL,All,All,40,699,5.72246065808
4705,2006,OAKLAND HIGH SCHOOL,All,Male,36,699,5.15021459227
4706,2006,OAKLAND HIGH SCHOOL,All,Female,67,699,9.58512160229
4707,2006,OAKLAND HIGH SCHOOL,All,Male,32,699,4.57796852647
4708,2006,OAKLAND HIGH SCHOOL,All,Female,54,699,7.72532188841
4709,2006,OAKLAND HIGH SCHOOL,All,Female,13,699,1.85979971388
4710,2006,OAKLAND HIGH SCHOOL,All,All,14,699,2.00286123033
4711,2006,OAKLAND HIGH SCHOOL,All,Male,11,699,1.57367668097
4712,2006,OAKLAND HIGH SCHOOL,All,Female,18,699,2.57510729614
4713,2006,OAKLAND HIGH SCHOOL,All,All,22,699,3.14735336195
4714,2006,OAKLAND HIGH SCHOOL,All,Female,19,699,2.71816881259
4715,2006,OAKLAND HIGH SCHOOL,All,All,21,699,3.00429184549
4716,2006,OAKLAND HIGH SCHOOL,All,Male,16,699,2.28898426323
4717,2006,OAKLAND HIGH SCHOOL,All,All,38,699,5.43633762518
4718,2006,OAKLAND HIGH SCHOOL,Asian,Male,40,699,5.72246065808
4719,2006,OAKLAND HIGH SCHOOL,Asian,All,100,699,14.3061516452
4720,2006,OAKLAND HIGH SCHOOL,Asian,Female,26,699,3.71959942775
4721,2006,OAKLAND HIGH SCHOOL,Asian,All,28,699,4.00572246066
4722,2006,OAKLAND HIGH SCHOOL,Asian,Male,36,699,5.15021459227
4723,2006,OAKLAND HIGH SCHOOL,Asian,Female,58,699,8.29756795422
4724,2006,OAKLAND HIGH SCHOOL,Asian,All,83,699,11.8741058655
